13	4	9.32
13	5	9.11
13	6	9.10
13	7	7.55
13	8	8.26
13	9	7.75
13	10	7.99
13	11	8.48
13	12	7.13
13	13	6.73
13	14	6.94
13	15	6.75
13	16	6.16
13	17	6.39
13	18	6.85
13	19	6.22

14	0	5.31
14	1	3.91
14	2	9.54
14	3	9.82
14	4	10.18
14	5	9.98
14	6	9.64
14	7	8.65
14	8	8.54
14	9	8.67
14	10	8.05
14	11	8.40
14	12	8.12
14	13	7.15
14	14	7.69
14	15	7.02
14	16	6.84
14	17	6.66
14	18	7.15
14	19	6.62

15	0	4.35
15	1	6.17
15	2	8.60
15	3	10.92
15	4	12.26
15	5	10.66
15	6	10.36
15	7	9.39
15	8	9.27
15	9	9.15
15	10	8.29
15	11	8.81
15	12	8.73
15	13	7.95
15	14	8.15
15	15	7.12
15	16	7.12
15	17	7.56
15	18	7.15
15	19	6.83

16	0	5.30
16	1	7.59
16	2	10.93
16	3	11.04
16	4	13.19
16	5	11.99
16	6	11.11
16	7	9.76
16	8	9.83
16	9	8.75
16	10	9.07
16	11	8.89
16	12	9.18
16	13	7.89
16	14	8.16
16	15	7.68
16	16	7.23
16	17	7.79
16	18	7.37
16	19	7.01

17	0	6.94
17	1	8.90
17	2	12.01
17	3	11.57
17	4	13.22
17	5	12.29
17	6	11.33
17	7	10.51
17	8	10.70
17	9	9.44
17	10	9.75
17	11	9.52
17	12	9.30
17	13	8.26
17	14	8.30
17	15	8.00
17	16	7.58
17	17	7.86
17	18	7.35
17	19	7.16

18	0	4.25
18	1	6.41
18	2	13.86
18	3	12.78
18	4	14.32
18	5	12.76
18	6	11.32
18	7	10.78
18	8	10.50
18	9	9.36
18	10	10.38
18	11	9.80
18	12	9.58
18	13	8.42
18	14	8.61
18	15	8.54
18	16	7.77
18	17	7.93
18	18	7.48
18	19	7.23

19	0	5.65
19	1	11.10
19	2	14.12
19	3	12.91
19	4	14.48
19	5	13.47
19	6	12.10
19	7	11.05
19	8	11.19
19	9	10.01
19	10	10.80
19	11	10.01
19	12	9.66
19	13	8.41
19	14	8.46
19	15	8.39
19	16	7.78
19	17	7.96
19	18	7.60
19	19	7.27

20	0	0.00
20	1	0.00
20	2	2.76
20	3	1.31
20	4	0.00
20	5	1.24
20	6	0.00
20	7	1.17
20	8	1.03
20	9	2.01
20	10	0.00
20	11	1.91
20	12	0.00
20	13	1.58
20	14	0.79
20	15	0.82
20	16	0.00
20	17	0.83
20	18	0.00
20	19	0.77

